LOC,PC1
287,0.5689435020785242
288,-0.02628171854468786
289,-0.40724768859108784
290,-0.45144259041841095
291,1.0451236785770939
292,1.2182801063947557
293,1.3625771295761406
294,-1.8797724164321092
295,-0.5804041164087497
296,0.4288905089907096
297,0.155560661076239
298,0.38579728034830524
299,-0.6323326270289847
300,-0.5475218582014293
301,-1.9747286750177406
302,-1.3429190404392437
303,-1.669190642854931
304,0.8334880445777297
305,-2.362757421668065
306,-0.28823902587901995
307,0.4654260724049222
308,0.5078947615017847
309,-0.5573528122157652
310,-0.02628171854468786
311,-0.6520059625217138
312,-2.9456979794670137
313,-0.2711962095914966
314,-1.3327715556504083
315,-1.0048348619769232
316,-1.127200169399584
317,-1.7214543207633106
318,-1.026303746886773
319,-1.7247231679322195
320,-3.8120014370984943
321,0.5350484603049575
322,0.8546516079776663
323,0.30439895957931873
324,0.11836013892709657
325,-1.614246776335865
326,-1.2113341630544623
327,-2.5421876331023086
328,0.46574930165628936
329,-0.6929630707727447
330,-1.9468228519199076
331,-1.8279173683544543
332,1.2182801063947557
333,0.30702028604652926
334,0.3867934700336664
335,-3.282912352100084
336,0.08284926424547562
337,-0.015300875318942475
338,0.16065427673002836
339,-0.7558802852766684
340,0.38401809153821054
341,0.410216776579001
342,0.46247412220172596
343,-0.64897204394878
344,-0.12012611446194588
345,-1.0183237529167082
346,2.9498443845713727
347,-1.7515068766344952
348,0.5689435020785242
349,-1.425089954487872
350,-1.2881882913959568
351,-0.7712072237625391
352,-1.811957380414324
353,-1.0183237529167082
354,0.02921442512002692
355,-1.6801503110286848
356,-0.4804019135745411
357,0.6332260852691363
358,-0.2323357776182284
359,1.0249662294837154
360,-0.2598426836101504
361,0.5902876895602829
362,0.5213130108014992
363,0.8303840836878973
364,-1.9072807311042155
365,-1.431100554605646
366,0.9844898237108531
367,-3.8120014370984943
368,-1.1665560121064404
369,-1.431100554605646
370,0.2208985151063556
371,-2.0576534184195534
372,0.2076935519716714
373,-0.8698524061420058
374,-1.1316999854163674
375,-2.478638732642381
376,0.23603103940469244
377,0.40906118540645986
378,0.34146889547092724
379,0.33502394781365713
380,-0.7537792104175027
381,-1.957358738791473
382,0.25902587157698675
383,-0.8199153460423039
384,0.8794957910993308
385,-0.23003682229014089
386,-3.2167762164752824
387,-1.621528967509985
388,-1.697844705134695
389,-0.7130800500330099
390,-1.3623044209908235
391,-1.2088734371962937
392,-0.4506881798316432
393,-0.19052302205105037
394,-0.3422654776409608
395,-0.336137997415067
396,1.3625771295761406
397,0.6942540748413061
398,-1.235944744565249
399,0.6617637103396742
400,-1.050098203146672
401,0.31565617415375297
402,-0.3541216645597717
403,-0.8782983752684268
404,-1.2638220115815977
405,-0.04977166042463675
406,0.7788315648028165
407,-2.5360756817087875
408,-0.7236750755233985
409,-0.5810867220238791
410,-0.42383330928131213
411,0.16154765079203415
412,0.27365925775154143
413,-0.5421435764181384
414,1.0451236785770939
415,1.1436437150940395
416,-0.4497455850721732
417,1.0451236785770939
418,0.06276772391075314
419,0.1779196345158302
420,-0.4892346679182975
421,1.1641687227017363
422,0.5137631424750622
423,0.2832291593657983
424,-0.5392246309812629
425,-0.27137445644836367
426,-1.811957380414324
427,0.2892075178629965
428,-0.02628171854468786
429,0.03132072216078419
430,-1.0183237529167082
431,-1.647546089377723
432,-1.811957380414324
433,-1.309483812483115
434,-0.808816117309361
435,-1.6815368564358764
436,-0.9063108690937899
437,0.5689435020785242
438,0.0927633255799547
439,-0.7570850377569349
440,1.1641687227017363
441,-0.22469012541909172
442,1.0451236785770939
443,0.16893469074169024
444,-0.7891111043119619
445,-1.2828682954159134
446,-1.3133673187697275
447,-0.35893001467286867
448,0.9657603158273319
449,-0.8595970274171851
450,-1.6162089715299417
451,-0.5421435764181384
452,0.47812744670244406
453,-0.47545780904445945
454,-0.34678760657257124
455,0.6143603659212041
456,-0.20139808193353104
457,1.7168778561375762
458,-1.3584524504156863
459,0.45141445646118106
460,1.343648830231278
461,0.2415538166237256
462,0.5095710505964601
463,0.967706685378077
464,0.060301788683404633
465,0.4351393539128251
466,0.7061397916860568
467,0.18794115061954952
468,0.3189379949930029
469,-1.4683423505947983
470,0.18032949057582248
471,-0.09773785014953264
472,-0.17063259015239673
473,-0.5444547587632205
474,-1.224712153761177
475,0.9625683182393067
476,0.27133089176691816
477,2.1562107570737563
478,-1.3973261153238998
479,0.2970035276573505
480,0.8334881333880401
481,1.3470296998362523
482,1.1722620186779857
483,0.7043011319033525
484,-0.6215069391679
485,1.324971830609781
486,-0.6677825092214182
487,0.7632625220019869
488,1.6381476894602203
489,1.0508441500963022
490,-0.7417287598534159
491,-0.18353146393327968
492,0.829870485901182
493,1.3830749682512093
494,-0.540130615038929
495,0.3262368940809636
496,0.4386198097441645
497,0.20598159463156698
498,-0.5789769062359471
499,0.07212882989989428
500,1.2843815696467584
501,-0.9320773032281543
502,0.7557798383306878
503,0.02457020551017791
504,-0.07838786046638452
505,-0.8259131249723044
506,0.8379370118680779
507,0.4609118852676901
508,1.3349368984985746
509,0.39696004988477496
510,0.6156885753326894
511,1.2650612887766182
512,0.018544301901776583
513,0.021906558475299404
514,1.2196258194319756
515,-0.40360096404486223
516,1.0932927608727119
517,0.9024782186486853
518,0.8913915364030549
519,1.0267759070742126
520,-0.1674417914280619
521,0.667659805016046
522,1.008444096095338
523,0.3727042266950191
524,0.13069851080539163
525,1.3081700870001245
526,-0.19761850727566557
527,0.38572205862890496
528,0.14331146518344026
529,-0.6098982079742996
530,0.018355771699677725
531,0.2821452676186792
532,0.68642933771838055
533,1.2123293492401717
534,0.8944542333238621
535,-0.0038116019489550235
536,0.282164093945237
537,-0.566552209676882
538,-0.5549367365468296
539,1.4521734847596854
540,-1.415140566665516
541,0.6715879034665271
542,1.3501384481595313
543,1.4235014471452192
544,0.7216043395972963
545,0.9262309547578061
546,1.538394547282117
547,0.5217676676658592
548,0.5729021291681448
549,-1.85125953386909
550,1.4064854171513148
551,0.07010607704445859
552,-0.7053270380633134
553,0.7901385048186573
554,-0.29004269342913336
555,0.7459057189188867
556,0.543050091575674
557,0.1843940302610124
558,0.4722847537486139
559,0.8142829808792429
560,-1.7470964828078492
561,1.3843856826966663
562,-0.5160234639391463
563,1.2982600927344685
564,0.9574603406032862
565,-2.0277973317362594
566,1.7593939433249481
567,1.0795375672890148
568,-0.662218834565814
569,0.32501160007142527
570,0.8404509768116636
571,0.8665115073434018
572,-0.2751374007175344
573,0.2487196474909393
574,0.9348946573505462
575,0.4526279497129235
576,0.48392108132392503
577,1.1612709348186523
578,-1.0474489498761734
579,0.5689435020785242
580,0.767624518728964
581,0.0961594284003609
582,-0.15692183794764009
583,0.63748196241436
584,0.6500277977834696
585,1.0159479136933187
586,-0.6006048840725604
587,0.8356224993069945
588,0.41185947409516604
589,0.02594109892201113
590,-2.5335635742804934
591,0.202259862618356
592,1.2494231678000376
593,0.9467083096067008
594,-1.7340476156597462
595,0.4620401489840249
596,0.3581159717212225
597,1.1976020902430422
598,0.35549270334541505
599,-0.5516026091177556
600,-1.4452976337960055
601,0.1825407003202351
602,-0.9592855377693914
603,-0.733011331784605
604,-1.1946733186722684
605,-0.028025927076371637
606,-0.5935528562120941
607,0.8342540646142822
608,0.39500168060299096
609,0.24521988140152298
610,1.1574179170091432
611,0.7857332707498916
612,0.20675202048508595
613,-0.25935757190178876
614,-0.4267059578730308
615,1.4040260147823274
616,-0.5717648248862509
617,1.3804137711463067
618,0.7693754587680315
619,-0.15104467619901818
620,0.6811803706079961
621,0.6846011732681279
622,1.264980506931913
623,-0.03322812589782276
624,1.096485534855238
625,0.784336161109392
626,0.7592753440140723
627,0.6293780293845683
628,0.21034051988395946
629,0.9891024813419682
630,-0.2709972368113203
631,0.0927633255799547
632,-0.4461525593699065
633,-0.36535958142797775
634,-1.7983813376444242
635,-1.9072807311042155
636,-0.7066616067993243
637,-0.6687993447653003
638,0.9607373181849422
639,1.303609015049149
640,-0.5517572095605437
641,-0.28823902587901995
642,-1.8727848042833333
643,-1.2056579590027792
644,-1.4310880809784783
645,-0.01298192884406868
646,-0.9586235203899255
647,-1.3664532187288245
648,-0.9563980515554735
649,-0.6246208268964323
650,-1.2921600976747023
651,-1.406395178074024
652,0.8113202235141848
653,-1.0065489073952765
654,0.3577862620758592
655,0.212714112375126
656,-1.4489373224637216
657,0.3029594306663277
658,-0.07929829164613725
659,0.5793624776067302
660,0.5914822843420108
661,-0.8604767521187959
662,-0.008949317253471228
663,-1.811957380414324
664,0.2686778982617115
665,1.1658809685044491
666,-0.5313302746973829
667,-0.0698347834683376
668,-0.08527716932421747
669,-0.049629999869154284
670,0.36734065281067124
671,1.9082002484807514
672,-0.865735154701152
673,0.614838312245878
674,0.8593698255521534
675,0.544441423243607
676,0.1897398184090757
677,0.34966314056787984
678,0.07252432145305551
679,0.5689435020785242
680,-0.7202311209959562
681,0.4191410879297462
682,0.6736848755047843
683,-0.495044181202415
684,-0.35133894108019126
685,-0.4304694460394719
686,-1.7349088902967922
687,-0.8496656195927031
688,-0.196007437771979
689,-1.273643188838474
690,0.6789245815626062
691,0.8308156988453439
692,0.6230625781186218
693,0.23326754800404795
694,1.053219024102395
695,1.1461628739090073
696,1.1372330630404388
697,0.7733443292466939
698,0.24938671346253832
699,0.5492940941224238
700,1.1307291035656006
701,0.9566025756544965
702,0.7892333285270469
703,1.2195831429137587
704,0.21203634426698753
705,0.23195147406340233
706,0.5102500402977025
707,0.9002010111071406
708,-0.5754778273344137
709,0.6520128041370101
710,0.09616307755420211
711,0.7067726481934347
712,-0.6483264388892871
713,0.9090143966329407
714,0.33609804469067406
715,0.8540785274010338
716,0.20976695089238273
717,0.9080518735499062
718,0.02782441358233767
719,0.7862941744050782
720,0.5432250554445217
721,0.30483105469063365
722,0.7636568444537787
723,0.6585877887602972
724,0.7634956120312195
725,-0.12497192928063539
726,0.05941686505069316
727,0.08357911236095011
728,1.2805531916717539
729,0.2600207032626152
730,0.5099066939411694
731,0.5667438896880147
732,0.7615553770651914
733,-0.3500589745646385
734,0.3308190225727378
735,0.09568414582332507
736,0.589973267343623
737,0.542194566305824
738,0.3998163977829233
739,0.7054009077269372
740,0.20855165190338532
741,1.0044448164072461
742,-0.2888222522543289
743,1.07358161441337
744,0.0950925829077588
745,0.6334931643843037
746,0.6796828206153764
747,-0.09568944718654276
748,0.9225329366245292
749,1.105093083794353
750,0.4644605153424572
751,0.985014386453104
752,0.5567564305711059
753,0.8977445367265522
754,0.8313210825960035
755,0.1402606098581307
756,0.5958634526879668
757,0.523681453399464
758,0.5699014559890493
759,0.7363638139059694
760,0.29482961946260655
761,1.3027621684208732
762,0.8393866195014621
763,1.197726699161513
764,0.8908828344679705
765,0.12770059242909465
766,-0.19432288260980457
767,0.3131402370147672
768,0.5296741595317236
769,0.34976045049814003
770,-0.33530373048803597
771,0.5944801767427929
772,0.693734270340622
773,1.023905840153284
774,1.0634573899358133
775,0.5575237032500564
776,0.5692457274220724
777,0.9975847675173297
778,1.0390786824414027
779,0.2208054081305219
780,0.7137781000698714
781,0.814514057013366
782,0.6268298093558908
783,0.4549227274813614
784,-0.12877104094134506
785,1.058090297037149
786,1.2926254625686506
787,0.6926413800703051
788,0.3294472296598795
789,1.0443591368455183
790,0.8383066918452498
791,-0.5712986959883452
792,0.8917612778085153
793,0.8622058662547591
794,0.9533968305855975
795,1.4094539134213198
796,0.9776023650713124
797,0.23062452533033168
798,0.7739217237500939
799,0.27765069645266466
800,-0.48393276821562925
801,-0.05418329858789195
802,0.8632081105009539
803,0.6452544277994485
804,0.3788776790397898
805,1.2696170499358514
806,-0.18608200134953312
807,0.39176351983853286
808,0.7263962100495207
809,0.36167117695402273
810,0.9998720138349333
811,0.7582209117567017
812,0.3488429372040693
813,0.9338547627551603
814,1.19908185417477
815,0.43148887628451404
816,0.8231151056136119
817,0.26458461314916454
818,0.37520325742913363
819,0.113381753260427
820,0.1339642385658534
821,0.2999272252582133
822,0.6723838490990774
823,0.8053384275363726
824,0.6339647956246464
825,0.15725952381057662
826,0.2822485118077059
827,-0.363171768111465
828,0.749776440720141
829,0.6422463710970017
830,-0.08703778015692726
831,0.48954736552220307
832,0.9331278321583044
833,0.6811776638465229
834,0.2352596146842224
835,-0.07753748794635806
836,0.5708251834468556
837,0.733874618746613
838,0.8933907190178005
839,1.0941565695347646
840,0.38693341400287684
841,0.20705318113718874
842,0.5244991790535452
843,-0.3447694181905435
844,-0.7589678978183829
845,-0.5341698690266313
846,1.5492721754070664
847,-1.665950075395381
848,-1.3166187452279403
849,0.8755423480647161
850,0.1625257483113014
851,-1.2751130439061815
852,-0.0057567109369910385
853,1.1970381284166178
854,-0.10724108008846223
855,-0.3152540128680662
856,1.161386170262794
857,0.1365136288585218
858,0.14348705932714212
859,1.5613180098616373
860,-0.681498957455972
861,1.0608640902440112
862,0.48585741256409326
863,1.4850639350096153
864,-1.2828682954159134
865,0.43470361282474784
866,-0.24525058209001493
867,-2.859641084101355
868,1.7593939433249481
869,-0.11954513499273434
870,1.210671541202952
871,1.467119930590714
872,-0.12125644913375055
873,0.7315991101397856
874,0.36710235603714136
875,1.6041177988145456
876,1.524812832670676
877,0.9608630435672627
878,0.7992460560940883
879,0.9395911022909847
880,1.2954419586699977
881,0.7299387602063283
882,0.5931315288510303
883,0.9222910747542823
884,0.1601996641609137
885,-0.0810344769599966
886,0.2212544304641264
887,0.7309874715586709
888,0.6977698023336482
889,1.142297403203413
890,1.1783869663138207
891,0.6058028768536066
892,0.2167328203101288
893,1.050047096971441
894,0.4554818023603004
895,0.40563539828553674
896,0.17399201415020393
897,0.8319418458687594
898,0.8576955538881075
899,-0.1336714230960418
900,0.6625609625621527
901,0.8228301194781906
902,0.7102428354428348
903,0.03956201283778138
904,0.18855272711063217
905,0.5056673838507307
906,-0.2556032249332886
907,0.1713271729826013
908,1.027040097594416
909,0.5846388711260536
910,0.23408175666316552
911,0.4686652898576833
912,1.2254582120191497
913,0.7801093117078446
914,0.903961631586123
915,1.0496479557884817
916,-0.09978981368639639
917,0.9607905940492787
918,0.5682481575469118
919,0.4038078563320116
920,1.0394046772344134
921,-0.3981197008551332
922,0.7682177613518505
923,0.8011605351603059
924,1.0426270838660614
925,0.5000792304741075
926,0.8212611507640426
927,0.8028598944836349
928,1.2772414919062398
929,0.3096011287871486
930,0.783360724933393
931,1.2929322285542988
932,1.325229664752723
933,-1.7167795553747287
934,-0.6056924768780663
935,-1.1045478998765677
936,0.951867541403872
937,-0.3824123478042147
938,0.6958551410249101
939,0.5910861762183441
940,0.6248424173829492
941,1.7389761648283744
942,0.18580310443580045
943,0.5161811556520899
944,0.6062911969353877
945,0.7519589673608822
946,0.25652840663009696
947,0.9020153409999574
948,0.41155687409405795
949,0.8118204020723345
950,0.7419743216310818
951,1.242239772067973
952,0.10470916650242468
953,0.28918564078214054
954,0.7001960726817795
955,0.5119021126675859
956,0.5001743380075164
957,0.007140283238698197
958,0.5213272718868859
959,0.3687604225129359
960,-0.03614732993623293
961,-0.5688079883259335
962,0.7031013481221535
963,0.1766234170915079
964,0.016348741868814076
965,1.1805730657711202
966,1.4403292202059128
967,1.1596654917029374
968,-0.33199670322054153
969,1.4895585099757591
970,0.44092632868477843
971,0.7099519891200884
972,1.7836888502891608
973,0.519264947672042
974,-0.2827444055261062
975,0.549621430404814
976,0.6331897163277728
977,0.39940003512737315
978,-2.224734182103262
979,-0.2826195872802315
980,-0.081272576593723
981,0.22282811693216814
982,0.8311279520263252
983,-0.2368951272679216
984,1.543872678555154
985,-0.24695958453254774
986,1.0259683984480916
987,0.7863865785187802
988,0.7735809562305489
989,0.9417688214552219
990,0.5422189907456125
991,0.827203623902403
992,0.9984483614154673
993,0.669773488546646
994,1.0372847077114757
995,0.8043615398309498
996,0.2625926605057909
997,0.9175849290006095
998,0.9783073469696766
999,0.3926809407226143
1000,1.0390435632870538
1001,0.7804354092483259
1002,0.9414136669401949
1003,0.024426432873649595
1004,0.8889744155787247
1005,0.5049717560418803
1006,0.8648873512235447
1007,0.9190129509727004
1008,0.6101650119203312
1009,0.1775433235502576
1010,0.5172844613027446
1011,0.36217933419041204
1012,-0.4016090083165651
1013,0.7007375874297495
1014,1.1547691189718337
1015,0.8978988897079708
1016,1.0631958329781095
1017,0.8828207175074237
1018,0.8186379263492589
1019,0.41271109764510105
1020,1.0276435829930037
1021,1.1949229269525123
1022,-0.4396603333242528
1023,0.5005087206023048
1024,1.0314460771597198
1025,1.1409916175804216
1026,0.8485980245506999
1027,1.096437697057483
1028,0.8152435933708878
1029,1.0351268876611428
1030,0.9630753168881558
1031,-0.008264026109348566
1032,0.40345080737130923
1033,1.4137792990921159
1034,0.9090721995775024
1035,1.0767744939079813
1036,0.4446044486971059
1037,0.9314565526420542
1038,-1.9072807311042155
1039,0.9498003278872025
1040,1.275264956924234
1041,-0.8358753339824339
1042,-3.8120014370984943
1043,-2.753823267101673
1044,-3.1453200848704377
1045,0.4149023876838982
1046,0.2013280452699739
1047,0.009881814807877143
1048,0.6913704297581171
1049,0.5001473684637014
1050,1.0451236785770939
1051,0.8667509200202839
1052,0.7918911646500332
1053,-0.07448088532345826
1054,0.3991643483000217
1055,-0.32001347610898323
1056,0.14649993388445598
1057,-0.5864062356086748
1058,-2.224734182103262
1059,-0.31755969627840763
1060,0.34531367443540895
1061,0.22447581530310629
1062,0.03492174144361182
1063,-1.3358257124658532
1064,-1.462351337504511
1065,-0.14768153230174802
1066,-1.5121887407986572
1067,-1.431100554605646
1068,-0.02628171854468786
1069,-1.7712292521046242
1070,1.203052782340439
1071,-1.9072807311042155
1072,0.9636569256684056
1073,1.3625771295761406
1074,0.5721871380826948
1075,0.3773911349853927
1076,-2.859641084101355
1077,0.15202414789887964
1078,-0.5298301422558034
1079,0.4258277571909413
1080,0.05010105690059008
1081,0.1685813843490418
1082,-1.5295769412443638
1083,-0.8358753339824339
1084,1.7593939433249481
1085,0.11292610198526909
1086,0.5422546438978684
1087,0.4720269574319538
1088,-1.6947747291587247
1089,-2.10690283650764
1090,-1.1316999854163674
1091,-0.2377908432373473
1092,0.17940746849567024
1093,0.5689435020785242
1094,-1.431100554605646
1095,-2.62155099585207
1096,0.7276702275780473
1097,-3.8120014370984943
1098,0.5689435020785242
1099,-2.62155099585207
1100,-3.8120014370984943
1101,-0.9407126493811725
1102,0.3784423263490369
1103,-1.4805282056252609
1104,-0.02628171854468786
1105,-1.2048401290058164
1106,-0.7817639502894146
1107,0.8334880445777297
1108,-2.62155099585207
1109,0.7089964951663388
1110,-1.737185198286806
1111,-0.5952439533991355
1112,-0.23107412059514396
1113,-2.026325775228858
1114,-2.026325775228858
1115,-2.026325775228858
1116,-2.4984009502058884
1117,0.8240400252027581
1118,0.6133544120150571
1119,0.4124437617285206
1120,0.2838223812450741
1121,-1.5142847913499011
1122,-0.2128991098613278
1123,0.2451060559034256
1124,0.03372947631155009
1125,0.8744049595669435
1126,-0.011085910733192705
1127,0.44538695451224813
1128,-1.2914136062167871
1129,-0.6310101732570044
1130,-1.8279173683544543
1131,0.33513367143437556
1132,-0.6277299979961064
1133,0.17392246222934546
1134,-0.9765006670437514
1135,-0.5417735259409073
1136,0.2389773180077499
1137,-0.34678760657257124
1138,0.40720208358783166
1139,0.56838387331011
1140,-1.0773874288927585
1141,0.21281443887127396
1142,0.6104344120043872
1143,-0.24793230453334197
1144,0.5691776145405666
1145,-1.0909718571066678
1146,0.8546516079776663
1147,0.3375613929289033
1148,0.1714457973185844
1149,-0.6186497605923135
1150,0.5428280859654034
1151,-0.6419645555265113
1152,-0.4711900905796349
1153,-3.8120014370984943
1154,-1.5695522710769665
1155,0.4585986590419126
1156,0.0927633255799547
1157,-1.1665560121064404
1158,-1.3256596814924897
1159,-0.8045476907917386
1160,-1.5734715504842325
1161,-0.6985156676847695
1162,1.216118742826891
1163,-0.7725775337694175
1164,-0.2657275136486569
1165,-0.17525060032890777
1166,-1.2287021507462095
1167,0.0927633255799547
1168,-2.026325775228858
1169,1.0451236785770939
1170,-0.6542406006098538
1171,-1.4390285751291767
1172,0.9362242851173023
1173,0.04192379447735456
1174,-0.4029198731581148
1175,-1.710355082814055
1176,-0.40724768859108784
1177,0.17966953877542186
1178,0.19301178379017958
1179,0.7594030990507836
1180,-0.5660033628149638
1181,0.8784481431754263
1182,-2.62155099585207
1183,0.7070110510108654
1184,0.5407786870722906
1185,-0.23140752042699864
1186,-0.8146462084967353
1187,0.13445086085286037
1188,0.5188110749929491
1189,-1.5358169693078119
1190,1.584051231312021
1191,0.21265643542493648
1192,-0.08189913358464895
1193,0.4719584394225986
1194,-0.7533522965697836
1195,-0.9760206219269644
1196,-1.2167224208976195
1197,-1.4029398965099753
1198,-3.8120014370984943
1199,-0.47874020160850694
1200,1.1954963658924316
1201,0.8334880445777297
1202,-0.02628171854468786
1203,-1.0310917432688123
1204,-3.415184623349686
1205,-2.0874774015498483
1206,-2.97615325494675
1207,-1.7969759996333172
1208,-2.8199594027264743
1209,-2.253728945482189
1210,-2.946219298010186
1211,-1.4978873954844598
1212,-0.5739180266481021
1213,-1.3387073860312966
1214,-0.6215069391679
1215,-0.14038572991620624
1216,-1.2537902245885453
1217,-0.09773785014953264
1218,0.979634351743511
1219,-0.5539265452661754
1220,-0.9872037799035895
1221,-2.6317330279294953
1222,-2.569792281015269
